ParkName,Year,RecreationVisitors,NonRecreationVisitors,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays
Andersonville NHS,2001,"160,974",0,"321,948",0,0,0,0,0,0,0,0
Andersonville NHS,2002,"190,004",0,"380,002",0,0,0,0,0,0,0,0
Andersonville NHS,2003,"150,661",0,"301,321",0,0,0,0,0,0,0,0
Andersonville NHS,2004,"165,929",0,"331,859",0,0,0,0,0,0,0,0
Andersonville NHS,2005,"132,466",0,"264,935",0,0,0,0,0,0,0,0
Andersonville NHS,2006,"132,153",0,"264,306",0,0,0,0,0,0,0,0
Andersonville NHS,2007,"153,686",0,"307,370",0,0,0,0,0,0,0,0
Andersonville NHS,2008,"159,592",0,"319,185",0,0,0,0,0,0,0,0
Andersonville NHS,2009,"136,267",0,"272,530",0,0,0,0,0,0,0,0
Andersonville NHS,2010,"121,535",0,"243,068",0,0,0,0,0,0,0,0
Andersonville NHS,2011,"108,812",0,"217,627",0,0,0,0,0,0,0,0
Andersonville NHS,2012,"122,883",0,"245,768",0,0,0,0,0,0,0,0
Andersonville NHS,2013,"98,771",0,"197,540",0,0,0,0,0,0,0,0
Andersonville NHS,2014,"127,189",0,"254,376",0,0,0,0,0,0,0,0
Andersonville NHS,2015,"136,686",0,"273,372",0,0,0,0,0,0,0,0
Andersonville NHS,2016,"134,216",0,"268,433",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1979,"47,674",0,"20,417",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1980,"65,591",0,"27,771",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1981,"74,100",0,"26,580",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1982,"77,578",0,"33,237",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1983,"119,410",0,"41,345",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1984,"84,889",0,"29,065",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1985,"68,607",0,"22,990",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1986,"72,600",0,"25,668",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1987,"77,095",0,"27,146",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1988,"76,566",0,"27,361",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1989,"71,350",0,"26,318",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1990,"71,017",0,"25,622",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1991,"82,076",0,"29,180",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1992,"64,481",0,"24,069",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1993,"41,703",0,"30,740",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1994,"59,538",0,"34,499",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1995,"63,196",0,"35,449",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1996,"59,102",0,"33,574",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1997,"67,309",0,"37,077",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1998,"60,207",0,"35,769",0,0,0,0,0,0,0,0
Andrew Johnson NHS,1999,"51,779",0,"33,169",0,0,0,0,0,0,0,0
Andrew Johnson NHS,2000,"59,897",0,"33,723",0,0,0,0,0,0,0,0
Andrew Johnson NHS,2001,"49,551",0,"28,489",0,0,0,0,0,0,0,0
Andrew Johnson NHS,2002,"48,878",0,"27,406",0,0,0,0,0,0,0,0
Andrew Johnson NHS,2003,"51,910",0,"28,515",0,0,0,0,0,0,0,0
Andrew Johnson NHS,2004,"50,196",0,"26,720",0,0,0,0,0,0,0,0
Andrew Johnson NHS,2005,"48,552",0,"24,751",0,0,0,0,0,0,0,0
Andrew Johnson NHS,2006,"50,701",0,"30,142",0,0,0,0,0,0,0,0
Andrew Johnson NHS,2007,"43,456",0,"28,285",0,0,0,0,0,0,0,0
Andrew Johnson NHS,2008,"69,433",0,"38,396",0,0,0,0,0,0,0,0
Andrew Johnson NHS,2009,"63,296",0,"36,321",0,0,0,0,0,0,0,0
Andrew Johnson NHS,2010,"60,323",0,"33,676",0,0,0,0,0,0,0,0
Andrew Johnson NHS,2011,"52,322",0,"31,659",0,0,0,0,0,0,0,0
Andrew Johnson NHS,2012,"51,261",0,"31,758",0,0,0,0,0,0,0,0
Andrew Johnson NHS,2013,"42,929",0,"27,132",0,0,0,0,0,0,0,0
Andrew Johnson NHS,2014,"42,863",0,"25,594",0,0,0,0,0,0,0,0
Andrew Johnson NHS,2015,"45,357",0,"27,038",0,0,0,0,0,0,0,0
Andrew Johnson NHS,2016,"45,937",0,"27,960",0,0,0,0,0,0,0,0
Aniakchak NM & PRES,1989,853,465,"74,494","7,200",0,0,0,0,827,90,0
Aniakchak NM & PRES,1990,967,51,"38,866","1,664",0,0,0,0,"1,140",61,0
Aniakchak NM & PRES,1991,"1,469",9,"31,451",72,0,0,0,0,913,0,0
Aniakchak NM & PRES,1992,"1,638",8,"36,380","1,416",0,0,0,0,975,59,0
Aniakchak NM & PRES,1993,"1,593",12,"30,174","3,408",0,0,0,0,"1,163",142,0
Aniakchak NM & PRES,1994,"1,193",107,"29,672","1,528",0,0,0,0,993,28,0
Aniakchak NM & PRES,1995,0,0,0,0,0,0,0,0,0,0,0
Aniakchak NM & PRES,1998,209,47,"5,760",376,0,0,0,0,240,0,0
Aniakchak NM & PRES,1999,377,115,"15,216",920,0,0,0,0,620,0,0
Aniakchak NM & PRES,2000,251,77,"8,296","2,200",0,0,0,0,312,66,0
Aniakchak NM & PRES,2001,206,77,"8,296","2,200",0,0,0,0,312,66,0
Aniakchak NM & PRES,2002,241,77,"8,296","2,200",0,0,0,0,312,66,0
Aniakchak NM & PRES,2003,154,24,"5,804","4,944",0,0,0,0,223,198,0
Aniakchak NM & PRES,2004,285,17,"5,960",136,0,0,0,0,201,0,0
Aniakchak NM & PRES,2005,285,17,"13,856",136,0,0,0,0,530,0,0
Aniakchak NM & PRES,2006,60,0,"7,624",0,0,0,0,0,305,0,0
Aniakchak NM & PRES,2007,26,0,"2,568",0,0,0,0,0,107,0,0
Aniakchak NM & PRES,2008,10,0,0,0,0,0,0,0,0,0,0
Aniakchak NM & PRES,2009,14,0,0,504,0,0,0,0,0,21,0
Aniakchak NM & PRES,2010,62,0,"7,752",0,0,0,0,0,312,0,0
Aniakchak NM & PRES,2011,57,2,"4,008",16,0,0,0,0,156,0,0
Aniakchak NM & PRES,2012,19,0,552,0,0,0,0,0,23,0,0
Aniakchak NM & PRES,2013,134,0,"9,144",0,0,0,0,0,381,0,0
Aniakchak NM & PRES,2014,134,0,"9,144",0,0,0,0,0,381,0,0
Aniakchak NM & PRES,2015,153,0,"7,200",0,0,0,0,0,300,0,0
Aniakchak NM & PRES,2016,100,0,"5,640",0,0,0,0,0,235,0,0
Antietam NB,1979,"319,610",0,"659,008",0,0,0,0,0,0,0,"1,649"
Antietam NB,1980,"352,780",0,"718,328",0,0,0,0,0,0,0,"1,324"
Antietam NB,1981,"468,078",0,"959,246",0,0,0,0,0,0,0,"1,818"
Antietam NB,1982,"410,399",0,"848,746",0,0,0,0,0,0,0,"2,329"
Antietam NB,1983,"433,122",0,"891,144",0,0,0,0,0,0,0,"2,075"
Antietam NB,1984,"528,369",0,"1,071,092",0,0,0,0,0,0,0,"1,186"
Antietam NB,1985,"585,190",0,"1,190,456",0,0,0,0,0,0,0,"1,573"
Antietam NB,1986,"706,720",0,"1,445,660",0,0,0,0,0,0,0,"2,685"
Antietam NB,1987,"610,674",0,"1,318,278",0,0,0,0,0,0,0,"3,231"
Antietam NB,1988,"135,117",0,"354,354",0,0,0,0,0,0,0,"2,804"
Antietam NB,1989,"147,007",0,"358,004",0,0,0,0,0,0,0,"2,133"
Antietam NB,1990,"217,249",0,"570,464",0,0,0,0,0,0,0,"3,899"
Antietam NB,1991,"263,110",0,"693,920",0,0,0,0,0,0,0,"3,362"
Antietam NB,1992,"243,707",0,"649,618",0,0,0,0,0,0,0,"3,063"
Antietam NB,1993,"181,909",0,"533,588",0,0,0,0,0,0,0,"3,659"
Antietam NB,1994,"237,821",0,"591,092",0,0,0,0,0,0,0,"2,915"
Antietam NB,1995,"215,914",0,"520,178",0,0,0,0,0,0,0,"1,595"
Antietam NB,1996,"246,082",0,"708,584",0,0,0,0,0,0,0,"3,894"
Antietam NB,1997,"275,639",0,"625,628",0,0,0,0,0,0,0,"2,045"
Antietam NB,1998,"275,385",0,"619,420",0,0,0,0,0,0,0,"1,855"
Antietam NB,1999,"268,897",0,"656,914",0,0,0,0,0,0,0,"2,204"
Antietam NB,2000,"286,896",0,"658,712",0,0,0,0,0,0,0,664
Antietam NB,2001,"303,599",0,"589,198",0,0,0,0,0,0,0,0
Antietam NB,2002,"303,209",0,"682,414",0,0,0,0,0,0,0,0
Antietam NB,2003,"279,694",0,"594,750",0,0,0,0,0,0,0,0
Antietam NB,2004,"237,885",0,"523,313",0,0,0,0,0,0,0,0
Antietam NB,2005,"295,309",0,"647,416",0,0,0,0,0,0,0,0
Antietam NB,2006,"282,676",0,"723,252",0,0,0,0,0,0,0,"3,730"
Antietam NB,2007,"337,569",0,"731,441",0,0,0,0,0,0,0,0
Antietam NB,2008,"352,548",0,"751,088",0,0,0,0,0,0,0,0
Antietam NB,2009,"378,966",0,"817,929",0,0,0,0,0,0,0,0
Antietam NB,2010,"393,957",0,"717,913",0,0,0,0,0,0,0,0
Antietam NB,2011,"384,987",0,"788,594",0,0,0,0,0,0,0,0
Antietam NB,2012,"510,921",0,"1,371,845",0,0,0,0,0,0,0,0
Antietam NB,2013,"370,832",0,"777,663",0,0,0,0,0,0,0,0
Antietam NB,2014,"337,079",0,"714,157",0,0,0,0,0,0,0,0
Antietam NB,2015,"347,180",0,"714,347",0,0,0,0,0,0,0,333
Antietam NB,2016,"351,911",0,"743,455",0,0,0,0,0,0,0,429
Apostle Islands NL,1979,"75,629",951,"456,846",237,0,0,"3,312",0,"1,093",0,"9,207"
Apostle Islands NL,1980,"88,467","1,065","438,877",249,0,0,"2,151",0,"1,136",0,"11,208"
Apostle Islands NL,1981,"103,960",980,"576,987",245,0,0,"2,903",0,"2,272",0,"13,400"
Apostle Islands NL,1982,"125,756",656,"667,158",164,0,0,"2,833",0,"2,522",0,"14,321"
Apostle Islands NL,1983,"130,913",696,"676,249",175,0,0,"2,949",0,"2,560",0,"14,848"
Apostle Islands NL,1984,"127,300",704,"629,401",178,0,0,"2,806",0,"2,676",0,"14,080"
Apostle Islands NL,1985,"117,353",745,"601,198",186,0,0,"2,766",0,"2,122",0,"15,828"
Apostle Islands NL,1986,"113,621",888,"581,868",224,0,0,"3,149",0,"1,566",0,"15,379"
Apostle Islands NL,1987,"137,341",791,"727,649",198,0,0,"3,099",0,"2,567",0,"19,370"
Apostle Islands NL,1988,"140,107",784,"793,958",199,0,0,0,0,"7,753",0,"18,402"
Apostle Islands NL,1989,"135,016",865,"723,851",216,0,0,0,0,"7,454",0,"17,120"
Apostle Islands NL,1990,"140,980",895,"748,858",223,0,0,0,0,"7,824",0,"17,942"
Apostle Islands NL,1991,"141,038",780,"750,689",195,0,0,0,0,"8,669",0,"17,692"
Apostle Islands NL,1992,"113,106",844,"572,954",212,0,0,0,0,"7,387",0,"12,805"
Apostle Islands NL,1993,"129,793",891,"672,261",226,0,0,0,0,"9,214",0,"15,010"
Apostle Islands NL,1994,"147,376","1,054","749,606",267,0,0,0,0,"10,958",0,"15,941"
Apostle Islands NL,1995,"167,909","1,054","866,538",267,0,0,0,0,"12,401",0,"18,793"
Apostle Islands NL,1996,"168,614","1,054","843,380",267,0,0,0,0,"13,120",0,"16,567"
Apostle Islands NL,1997,"183,636","1,054","906,507",267,0,0,0,0,"12,897",0,"17,471"
Apostle Islands NL,1998,"236,829","1,054","1,226,069",267,0,0,0,0,"15,321",0,"27,356"
Apostle Islands NL,1999,"193,260","1,054","942,180",267,0,0,0,0,"15,250",0,"17,846"
Apostle Islands NL,2000,"181,760","1,054","949,061",267,0,0,0,0,"18,511",0,"15,965"
Apostle Islands NL,2001,"185,435","1,054","886,993",267,0,0,0,0,"19,263",0,"10,614"
Apostle Islands NL,2002,"169,674","1,054","999,203",267,0,0,0,0,"20,028",0,"16,649"
Apostle Islands NL,2003,"169,699","1,054","905,867",267,0,0,0,0,"16,384",0,"13,394"
Apostle Islands NL,2004,"151,881","1,054","779,468",267,0,0,0,0,"14,920",0,"11,454"
Apostle Islands NL,2005,"175,245","1,054","808,333",267,0,0,0,0,"15,536",0,"10,410"
Apostle Islands NL,2006,"189,051","1,054","822,258",267,0,0,0,0,"15,000",0,"10,675"
Apostle Islands NL,2007,"182,396","1,054","812,728",267,0,0,0,0,"16,207",0,"9,429"
Apostle Islands NL,2008,"162,871","1,054","629,637",267,0,0,0,0,"14,746",0,"2,983"
Apostle Islands NL,2009,"170,202","1,054","800,609",267,0,0,0,0,"15,766",0,"11,823"
Apostle Islands NL,2010,"156,945","1,054","712,372",267,0,0,0,0,"15,533",0,"8,825"
Apostle Islands NL,2011,"176,040","1,054","753,131",267,0,0,0,0,"14,665",0,"9,349"
Apostle Islands NL,2012,"163,419","1,054","719,940",263,0,0,0,0,"14,376",0,"9,114"
Apostle Islands NL,2013,"148,556","1,054","683,708",263,0,0,0,0,"14,064",0,"9,066"
Apostle Islands NL,2014,"290,059","1,054","923,004",263,0,0,0,0,"12,795",0,"7,745"
Apostle Islands NL,2015,"232,662","1,054","881,363",263,0,0,0,0,"13,572",0,"9,060"
Apostle Islands NL,2016,"183,796","1,054","757,152",263,0,0,0,0,"11,220",0,"8,395"
Appomattox Court House NHP,1979,"208,411",0,"175,288",0,0,0,0,0,0,0,122
Appomattox Court House NHP,1980,"218,724",0,"185,512",0,0,0,0,0,0,0,202
Appomattox Court House NHP,1981,"244,968",0,"210,773",0,0,0,0,0,0,0,523
Appomattox Court House NHP,1982,"240,405",0,"193,676",0,0,0,0,0,0,0,0
Appomattox Court House NHP,1983,"246,277",0,"199,104",0,0,0,0,0,0,0,0
Appomattox Court House NHP,1984,"318,027",0,"257,839",0,0,0,0,0,0,0,0
Appomattox Court House NHP,1985,"277,613",0,"224,476",0,0,0,0,0,0,0,0
Appomattox Court House NHP,1986,"323,784",0,"261,610",0,0,0,0,0,0,0,0
Appomattox Court House NHP,1987,"336,075",0,"267,733",0,0,0,0,0,0,0,0
Appomattox Court House NHP,1988,"312,693",0,"252,969",0,0,0,0,0,0,0,0
Appomattox Court House NHP,1989,"377,440",0,"306,459",0,0,0,0,0,0,0,0
Appomattox Court House NHP,1990,"402,947",0,"325,727",0,0,0,0,0,0,0,0
Appomattox Court House NHP,1991,"321,668",0,"260,236",0,0,0,0,0,0,0,0
Appomattox Court House NHP,1992,"311,921",0,"252,286",0,0,0,0,0,0,0,0
Appomattox Court House NHP,1993,"211,557",0,"175,228",0,0,0,0,0,0,0,0
Appomattox Court House NHP,1994,"273,768",0,"226,755",0,0,0,0,0,0,0,0
Appomattox Court House NHP,1995,"223,288",0,"184,945",0,0,0,0,0,0,0,0
Appomattox Court House NHP,1996,"205,938",0,"170,574",0,0,0,0,0,0,0,0
Appomattox Court House NHP,1997,"204,862",0,"169,687",0,0,0,0,0,0,0,0
Appomattox Court House NHP,1998,"201,874",0,"167,209",0,0,0,0,0,0,0,0
Appomattox Court House NHP,1999,"198,665",0,"164,546",0,0,0,0,0,0,0,0
Appomattox Court House NHP,2000,"196,363",0,"162,645",0,0,0,0,0,0,0,0
Appomattox Court House NHP,2001,"190,422",0,"157,722",0,0,0,0,0,0,0,0
Appomattox Court House NHP,2002,"177,219",0,"146,787",0,0,0,0,0,0,0,0
Appomattox Court House NHP,2003,"155,031",0,"128,409",0,0,0,0,0,0,0,0
Appomattox Court House NHP,2004,"152,453",0,"126,270",0,0,0,0,0,0,0,0
Appomattox Court House NHP,2005,"136,827",0,"113,332",0,0,0,0,0,0,0,0
Appomattox Court House NHP,2006,"145,804",0,"120,765",0,0,0,0,0,0,0,0
Appomattox Court House NHP,2007,"149,255",0,"123,626",0,0,0,0,0,0,0,0
Appomattox Court House NHP,2008,"178,748",0,"148,055",0,0,0,0,0,0,0,0
Appomattox Court House NHP,2009,"185,443",0,"153,598",0,0,0,0,0,0,0,0
Appomattox Court House NHP,2010,"216,220",0,"179,090",0,0,0,0,0,0,0,0
Appomattox Court House NHP,2011,"258,917",0,"214,455",0,0,0,0,0,0,0,0
Appomattox Court House NHP,2012,"320,668",0,"265,602",0,0,0,0,0,0,0,0
Appomattox Court House NHP,2013,"317,660",0,"263,108",0,0,0,0,0,0,0,0
Appomattox Court House NHP,2014,"278,776",0,"230,902",0,0,0,0,0,0,0,0
Appomattox Court House NHP,2015,"412,640",0,"341,785",0,0,0,0,0,0,0,0
Appomattox Court House NHP,2016,"303,139",0,"251,082",0,0,0,0,0,0,0,0
Arches NP,1979,"269,840",0,"1,825,420",0,0,0,"18,772","17,605","2,332",0,"3,759"
Arches NP,1980,"290,519",0,"1,885,869",0,0,0,"20,590","15,855","1,886",0,"4,081"
Arches NP,1981,"326,508",0,"2,093,772",0,0,0,"24,951","14,210","2,236",0,"5,030"
Arches NP,1982,"339,415",0,"2,060,421",0,0,0,"21,660","14,591","2,542",0,"5,081"
Arches NP,1983,"287,875",0,"1,738,233",0,0,0,"17,652","13,245","1,695",0,"3,851"
Arches NP,1984,"345,180",0,"1,869,556",0,0,0,"17,171","11,959","1,425",0,"3,609"
Arches NP,1985,"363,464",0,"2,093,280",0,0,0,"22,258","14,049","1,596",0,"3,884"
Arches NP,1986,"419,444",0,"2,389,140",0,0,0,"24,227","16,438","1,906",0,"4,506"
Arches NP,1987,"468,916",0,"2,498,585",0,0,0,"24,469","17,627","2,137",0,"6,477"
Arches NP,1988,"520,455",0,"2,801,449",0,0,0,"25,046","19,751","1,818",0,"7,591"
Arches NP,1989,"555,809",0,"2,894,971",0,0,0,"27,072","15,017","2,297",0,"7,739"
Arches NP,1990,"620,719",0,"3,258,165",0,0,0,"31,632","16,870","2,228",0,"7,707"
Arches NP,1991,"705,882",0,"3,507,846",0,0,0,"29,698","17,871","2,850",0,"7,835"
Arches NP,1992,"799,831",0,"3,795,573",0,0,0,"32,777","15,893","3,033",0,"6,467"
Arches NP,1993,"773,678",0,"3,506,849",0,0,0,"30,028","12,002","2,289",0,"5,090"
Arches NP,1994,"777,178",0,"3,578,970",0,0,0,"28,835","13,039","1,267",0,"8,837"
Arches NP,1995,"859,374",0,"3,705,909",0,0,0,"27,963","12,437",868,0,"5,723"
Arches NP,1996,"856,016",0,"3,663,763",0,0,0,"27,266","12,905",555,0,"4,931"
Arches NP,1997,"858,525",0,"3,715,704",0,0,0,"28,229","13,284",728,0,"5,264"
Arches NP,1998,"837,161",0,"3,710,443",0,0,0,"30,348","13,618",420,0,"5,569"
Arches NP,1999,"869,980",0,"3,787,746",0,0,0,"26,984","15,520",817,0,"5,754"
Arches NP,2000,"786,429",0,"3,457,464",0,0,0,"26,940","14,116",643,0,"4,059"
Arches NP,2001,"754,026",0,"3,388,006",0,0,0,"29,711","12,466",414,0,"4,322"
Arches NP,2002,"769,672",0,"3,433,320",0,0,0,"29,450","12,074",402,0,"4,921"
Arches NP,2003,"757,781",0,"3,344,489",0,0,0,"28,308","11,974",341,0,"4,008"
Arches NP,2004,"733,131",0,"3,360,965",0,0,0,"29,524","13,616",378,0,"4,883"
Arches NP,2005,"781,670",0,"3,607,089",0,0,0,"32,040","14,380",471,0,"5,697"
Arches NP,2006,"833,049",0,"3,743,632",0,0,0,"30,090","15,454",286,0,"6,025"
Arches NP,2007,"860,181",0,"3,799,550",0,0,0,"29,023","15,081",277,0,"6,412"
Arches NP,2008,"928,795",0,"4,006,852",0,0,0,"29,299","14,595",366,0,"6,595"
Arches NP,2009,"996,312",0,"4,291,467",0,0,0,"30,542","16,411",808,0,"6,513"
Arches NP,2010,"1,014,405",0,"4,173,920",0,0,0,"23,616","15,478",923,0,"7,095"
Arches NP,2011,"1,040,758",0,"4,344,187",0,0,0,"26,264","16,643","1,192",0,"6,816"
Arches NP,2012,"1,070,577",0,"4,397,956",0,0,0,"27,002","14,742",851,0,"6,832"
Arches NP,2013,"1,082,866",0,"4,432,558",0,0,0,"27,705","14,431",953,0,"6,241"
Arches NP,2014,"1,284,767",0,"5,005,854",0,0,0,"25,252","15,436","1,211",0,"6,085"
Arches NP,2015,"1,399,247",0,"5,420,170",0,0,0,"27,158","16,565","1,208",0,"6,005"
Arches NP,2016,"1,585,718",0,"6,049,250",0,0,0,"28,046","18,658","1,174",0,"5,959"
Arkansas Post NMEM,1979,"61,507",0,"92,261",0,0,0,0,0,0,0,0
Arkansas Post NMEM,1980,"63,002",0,"94,494",0,0,0,0,0,0,0,0
Arkansas Post NMEM,1981,"53,538",0,"80,308",0,0,0,0,0,0,0,0
Arkansas Post NMEM,1982,"58,349",0,"87,524",0,0,0,0,0,0,0,0
Arkansas Post NMEM,1983,"55,443",0,"83,165",0,0,0,0,0,0,0,0
Arkansas Post NMEM,1984,"58,297",0,"87,446",0,0,0,0,0,0,0,0
Arkansas Post NMEM,1985,"55,113",0,"82,670",0,0,0,0,0,0,0,0
Arkansas Post NMEM,1986,"60,258",0,"90,387",0,0,0,0,0,0,0,222
Arkansas Post NMEM,1987,"60,593",0,"90,890",0,0,0,0,0,0,0,25
Arkansas Post NMEM,1988,"68,623",0,"102,935",0,0,0,0,0,0,0,11
Arkansas Post NMEM,1989,"69,023",0,"103,536",0,0,0,0,0,0,0,146
Arkansas Post NMEM,1990,"78,468",0,"117,703",0,0,0,0,0,0,0,52
Arkansas Post NMEM,1991,"81,388",0,"122,085",0,0,0,0,0,0,0,197
Arkansas Post NMEM,1992,"51,594",0,"79,823",0,0,0,0,0,0,0,135
Arkansas Post NMEM,1993,"51,604",0,"78,812",0,0,0,0,0,0,0,78
Arkansas Post NMEM,1994,"46,655",0,"70,597",0,0,0,0,0,0,0,34
Arkansas Post NMEM,1995,"40,361",0,"60,545",0,0,0,0,0,0,0,0
Arkansas Post NMEM,1996,"47,919",0,"71,900",0,0,0,0,0,0,0,1
Arkansas Post NMEM,1997,"50,422",0,"75,690",0,0,0,0,0,0,0,3
Arkansas Post NMEM,1998,"51,858",0,"77,807",0,0,0,0,0,0,0,1
Arkansas Post NMEM,1999,"49,087",0,"73,634",0,0,0,0,0,0,0,0
Arkansas Post NMEM,2000,"43,903",0,"65,876",0,0,0,0,0,0,0,1
Arkansas Post NMEM,2001,"43,502",0,"65,256",0,0,0,0,0,0,0,0
Arkansas Post NMEM,2002,"48,126",0,"72,185",0,0,0,0,0,0,0,0
Arkansas Post NMEM,2003,"37,905",0,"56,857",0,0,0,0,0,0,0,0
Arkansas Post NMEM,2004,"38,183",0,"57,270",0,0,0,0,0,0,0,0
Arkansas Post NMEM,2005,"37,740",0,"56,681",0,0,0,0,0,0,0,4
Arkansas Post NMEM,2006,"36,665",0,"54,996",0,0,0,0,0,0,0,0
Arkansas Post NMEM,2007,"37,230",0,"55,842",0,0,0,0,0,0,0,0
Arkansas Post NMEM,2008,"43,137",0,"64,705",0,0,0,0,0,0,0,0
Arkansas Post NMEM,2009,"32,160",0,"48,240",0,0,0,0,0,0,0,0
Arkansas Post NMEM,2010,"34,712",0,"52,068",0,0,0,0,0,0,0,0
Arkansas Post NMEM,2011,"37,127",0,"55,688",0,0,0,0,0,0,0,0
Arkansas Post NMEM,2012,"39,703",0,"59,589",0,0,0,0,0,0,0,2
Arkansas Post NMEM,2013,"36,420",0,"54,633",0,0,0,0,0,0,0,0
Arkansas Post NMEM,2014,"30,860",0,"46,290",0,0,0,0,0,0,0,0
Arkansas Post NMEM,2015,"38,702",0,"58,053",0,0,0,0,0,0,0,0
Arkansas Post NMEM,2016,"34,405",0,"51,605",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1979,"459,346",0,"229,672",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1980,"484,364",0,"238,181",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1981,"336,593",0,"168,298",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1982,"511,982",0,"255,989",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1983,"514,863",0,"257,430",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1984,"635,748",0,"313,371",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1985,"496,848",0,"248,421",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1986,"481,546",0,"250,492",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1987,"481,121",0,"240,559",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1988,"493,031",0,"246,515",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1989,"439,009",0,"241,454",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1990,"463,467",0,"231,734",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1991,"483,440",0,"241,722",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1992,"459,660",0,"229,836",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1993,"496,526",0,"248,271",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1994,"494,048",0,"247,031",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1995,"559,509",0,"279,758",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1996,"409,143",0,"204,580",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1997,"428,347",0,"214,179",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1998,"511,200",0,"255,604",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,1999,"476,911",0,"238,460",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,2000,"377,011",0,"188,511",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,2001,"429,470",0,"214,740",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,2002,"416,531",0,"208,265",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,2003,"378,688",0,"189,343",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,2004,"492,831",0,"246,416",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,2005,"498,553",0,"249,275",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,2006,"509,522",0,"254,762",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,2007,"466,690",0,"233,345",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,2008,"518,515",0,"259,257",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,2009,"603,773",0,"301,886",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,2010,"627,576",0,"313,788",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,2011,"576,816",0,"288,406",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,2012,"562,772",0,"281,387",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,2013,"586,531",0,"293,265",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,2014,"671,638",0,"335,819",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,2015,"532,050",0,"266,026",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,2016,"1,057,500",0,"528,749",0,0,0,0,0,0,0,0
Assateague Island NS,1979,"1,674,861","3,100","12,503,303","2,350",0,0,"24,421","16,959","11,506",0,"14,326"
Assateague Island NS,1980,"1,967,525","3,100","14,108,000","2,200",0,0,"7,019","3,414","2,918",0,"9,244"
